GROUP,SITE,DATE,TIME,SPECIES,COUNT,ANTLERED,YOUNG,DATE.TIME
3,PM19,1/6/2018,23:46:49,deer,1,1,0,1/6/2018 23:46
3,PM19,1/8/2018,0:22:15,deer,1,0,0,1/8/2018 0:22
3,PM19,1/8/2018,7:55:57,deer,1,1,0,1/8/2018 7:55
3,PM19,1/8/2018,7:58:09,deer,1,1,0,1/8/2018 7:58
3,PM19,1/8/2018,20:42:00,deer,1,1,0,1/8/2018 20:42
3,PM22,1/24/2018,6:56:56,deer,2,0,0,1/24/2018 6:56
3,PM22,1/25/2018,6:56:06,deer,1,0,0,1/25/2018 6:56
3,PM22,1/26/2018,5:05:20,deer,1,0,0,1/26/2018 5:05
3,PM22,1/26/2018,5:08:17,deer,1,0,0,1/26/2018 5:08
3,PM22,1/29/2018,1:44:55,deer,1,1,0,1/29/2018 1:44
3,PM22,1/29/2018,22:25:11,deer,1,0,0,1/29/2018 22:25
3,PM22,1/30/2018,1:16:59,deer,1,0,0,1/30/2018 1:16
3,PM22,1/30/2018,1:54:30,deer,1,0,0,1/30/2018 1:54
3,PM22,1/30/2018,5:41:40,deer,1,1,0,1/30/2018 5:41
3,PM22,1/30/2018,6:50:36,deer,2,2,0,1/30/2018 6:50
3,PM22,1/30/2018,6:52:36,deer,2,2,0,1/30/2018 6:52
3,PM22,1/30/2018,6:56:11,deer,2,1,0,1/30/2018 6:56
3,PM22,1/30/2018,18:48:50,deer,1,0,0,1/30/2018 18:48
3,PM22,1/30/2018,18:58:06,deer,1,0,0,1/30/2018 18:58
3,PM22,1/30/2018,22:53:21,deer,1,0,0,1/30/2018 22:53
3,PM22,1/30/2018,23:31:16,deer,1,0,0,1/30/2018 23:31
3,PM22,1/30/2018,23:37:38,deer,1,0,0,1/30/2018 23:37
3,PM22,1/30/2018,23:40:14,deer,1,0,0,1/30/2018 23:40
3,PM22,1/30/2018,23:45:22,deer,1,0,0,1/30/2018 23:45
3,PM22,1/31/2018,0:01:37,deer,1,0,0,1/31/2018 0:01
3,PM22,1/31/2018,0:04:28,deer,1,0,0,1/31/2018 0:04
3,PM22,1/31/2018,1:26:16,deer,1,0,0,1/31/2018 1:26
3,PM22,1/31/2018,1:36:51,deer,1,0,0,1/31/2018 1:36
3,PM22,1/31/2018,1:39:44,deer,1,0,0,1/31/2018 1:39
3,PM22,1/31/2018,1:44:46,deer,1,0,0,1/31/2018 1:44
3,PM22,1/31/2018,2:52:08,deer,1,0,0,1/31/2018 2:52
3,PM22,1/31/2018,3:16:07,deer,1,0,0,1/31/2018 3:16
3,PM22,1/31/2018,3:30:11,deer,1,0,0,1/31/2018 3:30
3,PM22,1/31/2018,4:04:35,deer,1,1,0,1/31/2018 4:04
3,PM22,1/31/2018,6:52:06,deer,1,0,0,1/31/2018 6:52
3,PM22,2/1/2018,1:06:55,deer,1,0,0,2/1/2018 1:06
3,PM22,2/1/2018,17:33:45,deer,1,1,0,2/1/2018 17:33
3,PM22,2/1/2018,17:37:02,deer,2,0,0,2/1/2018 17:37
3,PM22,2/1/2018,23:29:55,deer,1,0,0,2/1/2018 23:29
3,PM22,2/1/2018,23:53:41,deer,1,0,0,2/1/2018 23:53
3,PM22,2/1/2018,23:56:37,deer,2,0,0,2/1/2018 23:56
3,PM22,2/2/2018,6:56:55,deer,1,0,0,2/2/2018 6:56
3,PM22,2/3/2018,1:15:45,deer,1,0,0,2/3/2018 1:15
3,PM22,2/3/2018,1:18:18,deer,1,1,0,2/3/2018 1:18
3,PM22,2/3/2018,1:28:34,deer,1,1,0,2/3/2018 1:28
3,PM22,2/3/2018,1:53:41,deer,1,0,0,2/3/2018 1:53
3,PM22,2/3/2018,4:08:16,deer,1,0,0,2/3/2018 4:08
3,PM22,2/5/2018,1:12:28,deer,1,0,0,2/5/2018 1:12
3,PM22,2/6/2018,1:14:13,deer,1,0,0,2/6/2018 1:14
3,PM22,2/6/2018,5:38:10,deer,1,0,0,2/6/2018 5:38
3,PM22,2/6/2018,6:22:55,deer,1,0,0,2/6/2018 6:22
3,PM22,2/7/2018,4:32:22,deer,1,0,0,2/7/2018 4:32
3,PM22,2/7/2018,23:41:28,deer,2,0,0,2/7/2018 23:41
3,PM22,2/7/2018,23:45:26,deer,1,0,0,2/7/2018 23:45
3,PM22,2/8/2018,4:37:46,deer,1,0,0,2/8/2018 4:37
3,PM22,2/8/2018,5:15:49,deer,1,1,0,2/8/2018 5:15
3,PM22,2/8/2018,5:58:56,deer,1,0,0,2/8/2018 5:58
3,PM22,2/8/2018,6:04:05,deer,1,0,0,2/8/2018 6:04
3,PM22,2/8/2018,6:49:15,deer,1,0,0,2/8/2018 6:49
3,PM22,2/8/2018,22:54:22,deer,1,1,0,2/8/2018 22:54
3,PM22,2/11/2018,19:33:20,deer,2,0,0,2/11/2018 19:33
3,PM22,2/17/2018,9:39:31,deer,2,1,0,2/17/2018 9:39
3,PM22,2/18/2018,6:55:17,deer,1,0,0,2/18/2018 6:55
3,PM22,2/19/2018,14:39:30,deer,1,0,0,2/19/2018 14:39
3,PM22,2/19/2018,18:20:44,deer,1,0,0,2/19/2018 18:20
3,PM22,2/19/2018,18:35:52,deer,1,0,0,2/19/2018 18:35
3,PM22,2/20/2018,12:56:24,deer,5,0,0,2/20/2018 12:56
3,PM22,2/20/2018,23:01:16,deer,1,0,0,2/20/2018 23:01
3,PM22,2/27/2018,18:12:23,deer,1,0,0,2/27/2018 18:12
3,PM22,3/4/2018,17:55:40,deer,2,0,0,3/4/2018 17:55
3,PM22,3/8/2018,16:38:55,deer,1,0,0,3/8/2018 16:38
3,PM22,3/8/2018,16:41:52,deer,1,0,0,3/8/2018 16:41
3,PM22,3/9/2018,16:11:43,deer,1,0,0,3/9/2018 16:11
3,PM22,3/22/2018,11:48:38,deer,1,0,0,3/22/2018 11:48
3,PM22,3/22/2018,18:56:43,deer,1,0,0,3/22/2018 18:56
3,PM22,3/22/2018,18:59:53,deer,1,0,0,3/22/2018 18:59
3,PM22,3/22/2018,19:02:01,deer,1,0,0,3/22/2018 19:02
3,PM22,3/25/2018,13:10:46,deer,1,0,0,3/25/2018 13:10
3,PM22,3/27/2018,17:54:25,deer,1,0,0,3/27/2018 17:54
3,PM22,3/27/2018,17:56:35,deer,3,0,0,3/27/2018 17:56
3,PM22,3/28/2018,7:15:12,deer,1,0,0,3/28/2018 7:15
3,PM22,3/28/2018,16:10:54,deer,1,0,0,3/28/2018 16:10
3,PM22,3/30/2018,5:40:48,deer,1,0,0,3/30/2018 5:40
3,PM22,3/30/2018,7:13:04,deer,1,0,0,3/30/2018 7:13
3,PM22,3/31/2018,17:53:29,deer,1,0,0,3/31/2018 17:53
3,PM22,3/31/2018,17:56:06,deer,1,0,0,3/31/2018 17:56
1,PM1,3/19/2018,7:10,deer,1,0,0,3/19/2018 19:10
1,PM2,1/5/2018,12:46,deer,1,0,0,1/5/2018 0:46
1,PM2,1/7/2018,7:41,deer,1,0,0,1/7/2018 19:41
1,PM2,1/12/2018,5:20,deer,1,0,0,1/12/2018 17:20
1,PM2,1/14/2018,9:41,deer,1,1,0,1/14/2018 9:41
1,PM2,1/14/2018,9:44,deer,4,1,0,1/14/2018 9:44
1,PM2,1/14/2018,5:24,deer,1,0,0,1/14/2018 17:24
1,PM2,1/19/2018,7:33,deer,1,0,0,1/19/2018 7:33
1,PM2,1/20/2018,9:16,deer,1,0,0,1/20/2018 9:16
1,PM2,1/20/2018,9:40,deer,1,0,0,1/20/2018 9:40
1,PM2,1/20/2018,10:00,deer,1,0,0,1/20/2018 10:00
1,PM2,1/26/2018,2:52,deer,1,0,0,1/26/2018 2:52
1,PM2,1/26/2018,2:54,deer,1,0,0,1/26/2018 2:54
1,PM2,2/11/2018,12:05,deer,1,0,0,2/11/2018 12:05
1,PM2,2/13/2018,12:20,deer,1,0,0,2/13/2018 0:20
1,PM2,2/17/2018,3:06,deer,1,0,0,2/17/2018 15:06
1,PM2,2/23/2018,4:13,deer,1,0,0,2/23/2018 16:13
1,PM2,3/1/2018,2:37,deer,1,0,0,3/1/2018 2:37
1,PM3,1/1/2018,3:46,deer,1,0,0,1/1/2018 15:46
1,PM3,1/1/2018,3:58,deer,1,1,0,1/1/2018 15:58
1,PM3,1/1/2018,5:08,deer,1,0,0,1/1/2018 17:08
1,PM3,1/2/2018,1:21,deer,1,0,0,1/2/2018 13:21
1,PM3,1/3/2018,6:15,deer,1,0,0,1/3/2018 6:15
1,PM3,1/3/2018,6:17,deer,1,0,0,1/3/2018 6:17
1,PM3,1/4/2018,5:25,deer,1,0,0,1/4/2018 17:25
1,PM3,1/6/2018,6:41,deer,1,1,0,1/6/2018 18:41
1,PM3,1/9/2018,7:07,deer,1,0,0,1/9/2018 7:07
1,PM3,1/14/2018,7:39,deer,1,0,0,1/14/2018 7:39
1,PM3,1/15/2018,8:21,deer,1,0,0,1/15/2018 8:21
1,PM3,1/20/2018,7:19,deer,1,0,0,1/20/2018 7:19
1,PM3,1/31/2018,11:28,deer,1,0,0,1/31/2018 11:28
1,PM3,2/1/2018,7:52,deer,1,0,0,2/1/2018 7:52
1,PM3,2/5/2018,3:55,deer,1,0,0,2/5/2018 15:55
1,PM3,2/8/2018,8:34,deer,1,1,0,2/8/2018 8:34
1,PM3,2/13/2018,6:58,deer,1,0,0,2/13/2018 6:58
1,PM3,2/20/2018,6:09,deer,1,0,0,2/20/2018 6:09
1,PM3,2/23/2018,7:26,deer,1,1,0,2/23/2018 7:26
1,PM3,2/26/2018,5:16,deer,1,0,0,2/26/2018 5:16
1,PM3,2/27/2018,7:28,deer,1,0,0,2/27/2018 7:28
1,PM3,2/27/2018,9:49,deer,1,0,0,2/27/2018 9:49
1,PM3,2/28/2018,5:13,deer,1,0,0,2/28/2018 17:13
1,PM3,3/3/2018,7:03,deer,3,0,0,3/3/2018 7:03
1,PM3,3/5/2018,6:16,deer,1,0,0,3/5/2018 18:16
1,PM3,3/23/2018,7:25,deer,1,0,0,3/23/2018 19:25
1,PM19,1/1/2018,12:23,deer,1,0,0,1/1/2018 0:23
1,PM19,1/1/2018,12:50,deer,1,0,0,1/1/2018 0:50
1,PM19,1/1/2018,12:51,deer,1,0,0,1/1/2018 0:51
1,PM19,1/1/2018,8:39,deer,1,0,0,1/1/2018 20:39
1,PM19,1/2/2018,10:29,deer,1,0,0,1/2/2018 22:29
1,PM19,1/2/2018,10:30,deer,1,0,0,1/2/2018 22:30
1,PM19,1/2/2018,10:31,deer,1,0,0,1/2/2018 22:31
1,PM19,1/3/2018,12:05,deer,1,0,0,1/3/2018 0:05
1,PM19,1/3/2018,12:21,deer,1,0,0,1/3/2018 0:21
1,PM19,1/3/2018,8:18,deer,1,0,0,1/3/2018 8:18
1,PM19,1/3/2018,11:02,deer,1,0,0,1/3/2018 23:02
1,PM19,1/3/2018,11:03,deer,2,0,0,1/3/2018 23:03
1,PM19,1/3/2018,11:04,deer,2,0,0,1/3/2018 23:04
1,PM19,1/3/2018,11:05,deer,2,0,0,1/3/2018 23:05
1,PM9,1/1/2018,8:27,deer,1,0,0,1/1/2018 8:27
1,PM9,1/1/2018,8:30,deer,1,0,0,1/1/2018 8:30
1,PM9,1/1/2018,12:38,deer,1,0,0,1/1/2018 12:38
1,PM9,1/2/2018,3:07,deer,1,0,0,1/2/2018 15:07
1,PM9,1/2/2018,3:10,deer,1,0,0,1/2/2018 15:10
1,PM9,1/2/2018,3:12,deer,2,0,0,1/2/2018 15:12
1,PM9,1/2/2018,3:16,deer,1,0,0,1/2/2018 15:16
1,PM9,1/2/2018,3:47,deer,1,0,0,1/2/2018 15:47
1,PM9,1/2/2018,3:49,deer,1,0,0,1/2/2018 15:49
1,PM9,1/2/2018,3:55,deer,1,0,0,1/2/2018 15:55
1,PM9,1/2/2018,3:57,deer,2,0,0,1/2/2018 15:57
1,PM9,1/2/2018,4:04,deer,1,0,0,1/2/2018 16:04
1,PM9,1/2/2018,5:10,deer,1,0,0,1/2/2018 17:10
1,PM9,1/2/2018,5:14,deer,1,0,0,1/2/2018 17:14
1,PM9,1/3/2018,12:41,deer,1,0,0,1/3/2018 12:41
1,PM9,1/6/2018,11:59,deer,1,0,0,1/6/2018 11:59
1,PM9,1/7/2018,4:32,deer,1,0,0,1/7/2018 16:32
1,PM9,1/7/2018,4:35,deer,1,0,0,1/7/2018 16:35
1,PM9,1/9/2018,8:45,deer,1,0,0,1/9/2018 8:45
1,PM9,1/9/2018,8:51,deer,1,0,0,1/9/2018 8:51
1,PM9,1/9/2018,8:54,deer,1,0,0,1/9/2018 8:54
1,PM9,1/10/2018,4:22,deer,1,0,0,1/10/2018 16:22
1,PM9,1/14/2018,8:30,deer,1,0,0,1/14/2018 8:30
1,PM9,1/14/2018,11:36,deer,1,0,0,1/14/2018 11:36
1,PM9,1/14/2018,11:40,deer,1,0,0,1/14/2018 11:40
1,PM9,1/14/2018,4:08,deer,1,0,0,1/14/2018 16:08
1,PM9,1/15/2018,4:32,deer,1,0,0,1/15/2018 16:32
1,PM9,1/15/2018,4:35,deer,3,0,0,1/15/2018 16:35
1,PM9,1/19/2018,9:02,deer,1,0,0,1/19/2018 9:02
1,PM9,1/19/2018,10:11,deer,1,0,0,1/19/2018 10:11
1,PM9,1/19/2018,11:10,deer,1,0,0,1/19/2018 11:10
1,PM9,1/21/2018,8:15,deer,1,0,0,1/21/2018 20:15
1,PM9,1/21/2018,8:16,deer,1,0,0,1/21/2018 20:16
1,PM9,1/24/2018,12:30,deer,1,0,0,1/24/2018 12:30
1,PM9,1/24/2018,12:33,deer,1,0,0,1/24/2018 12:33
1,PM9,1/24/2018,12:38,deer,1,0,0,1/24/2018 12:38
1,PM9,1/24/2018,5:13,deer,2,0,0,1/24/2018 17:13
1,PM5,2/7/2017,5:54,deer,1,0,0,2/7/2017 17:54
1,PM5,2/7/2017,5:58,deer,1,0,0,2/7/2017 17:58
1,PM5,2/8/2017,8:19,deer,1,0,0,2/8/2017 8:19
1,PM5,2/8/2017,8:19,deer,1,0,0,2/8/2017 8:19
1,PM5,2/18/2017,8:38,deer,1,0,0,2/18/2017 8:38
1,PM5,2/27/2017,7:00,deer,1,1,0,2/27/2017 7:00
1,PM5,2/28/2017,7:56,deer,1,0,0,2/28/2017 7:56
1,PM5,3/3/2017,4:39,deer,1,0,0,3/3/2017 16:39
1,PM5,3/5/2017,5:54,deer,1,0,0,3/5/2017 17:54
1,PM5,3/5/2017,5:56,deer,1,0,0,3/5/2017 17:56
1,PM5,3/5/2017,5:59,deer,1,0,0,3/5/2017 17:59
1,PM5,3/5/2017,6:01,deer,1,0,0,3/5/2017 18:01
1,PM5,3/6/2017,10:34,deer,1,0,0,3/6/2017 22:34
1,PM5,3/6/2017,10:35,deer,1,0,0,3/6/2017 22:35
1,PM5,3/6/2017,10:55,deer,1,0,0,3/6/2017 22:55
1,PM5,3/18/2017,10:02,deer,1,0,0,3/18/2017 10:02
1,PM5,1/2/2018,8:02,deer,1,0,0,1/2/2018 8:02
1,PM5,1/2/2018,3:53,deer,1,0,0,1/2/2018 15:53
1,PM5,1/3/2018,11:07,deer,1,1,0,1/3/2018 23:07
1,PM5,1/6/2018,5:54,deer,1,1,0,1/6/2018 17:54
1,PM5,1/14/2018,8:19,deer,1,0,0,1/14/2018 8:19
